33388	vaDU	vaDU-gfhapraveSa
33396	vaDya	vaDya-BU
33437	vana	vana-caMdrikA
33463	vana	vana-barhiRa
33471	vana	vana-muc
33505	vaMdana	vaMdana-mAlA
33543	vapra	vapra-kriyA
33591	vara	vara-Uru
33623	varaRa	varaRa-mAlA
33667	varuRa	varuRa-Alaya
33689	varga	varga-pada
33717	varRa	varRa-tUli
33737	varRa	varRa-saMGAta
33815	varza	varza-aMSa
33824	varza	varza-koSa
33825	varza	varza-giri
33846	varzuka	varzuka-abda
33981	vasaMta	vasaMta-dru
33983	vasaMta	vasaMta-baMDu
33985	vasA	vasA-AQya
33996	vasu	vasu-kIwa
34000	vasu	vasu-devatA
34007	vasu	vasu-DArA
34044	vastra	vastra-Bedaka
34073	vahni	vahni-loha
34190	vAjin	vAjin-Bakza
34206	vAqava	vAqava-agni
34264	vAtApi	vAtApi-dviz
34267	vAti	vAti-ga
34334	vApI(pi)	vApI(pi)-ha
34340	vAma	vAma-uru
34365	vAyasa	vAyasa-arAti
34374	vAyu	vAyu-jAta
34379	vAyu	vAyu-Bakza
34384	vAyu	vAyu-saKa
34402	vAra	vAra-aMganA
34404	vAra	vAra-buzA
34406	vAra	vAra-vARa
34420	vAraRa	vAraRa-buzA
34455	vAri	vAri-masi
34461	vAri	vAri-vAha
34486	vArttA	vArttA-vaha
34541	vAsa	vAsa-agAra
34550	vAsaka	vAsaka-sajjA
34620	viMSati	viMSati-ISa
34666	vikIrRa	vikIrRa-keSa
34682	vikrama	vikrama-arka
34744	viGasa	viGasa-ASa
34750	viGna	viGna-ISa
34753	viGna	viGna-nAyaka
34755	viGna	viGna-rAja
34993	vidyA	vidyA-caRa
35044	viDAna	viDAna-ga
35084	vinatA	vinatA-suta
35104	vinASa	vinASa-Darman
35137	vinDya	vinDya-kUwa
35164	viparIta	viparIta-kara
35233	vibuDa	vibuDa-aDipati
35234	vibuDa	vibuDa-vidviz
35482	viloma	viloma-utpanna
35616	viSraMBa	viSraMBa-pAtra
35633	viSva	viSva-ISa
35637	viSva	viSva-karman˚jA
35669	viSva	viSva-vAh
35678	viSvAsa	viSvAsa-pAtra
35692	viza	viza-akta
35695	viza	viza-Anana
35714	viza	viza-SUka
35718	vizaRRa	vizaRRa-muKa
35721	vizama	vizama-akza
35723	vizama	vizama-AyuDa
35790	vizRu	vizRu-vAhana
35834	vistara	vistara-tas
35929	vIRA	vIRA-vAda
35964	vIra	vIra-pARa
35999	vfka	vfka-arAti
36024	vfkza	vfkza-vAwikA
36053	vftta	vftta-cUqa
36064	vftra	vftra-ari
36088	vfdDi	vfdDi-AjIva
36122	vfza	vfza-daMSa
36133	vfzaBa	vfzaBa-gati
36194	veRu	veRu-vAda
36208	vetra	vetra-Dara
36218	veda	veda-aMta˚ga
36222	veda	veda-Adi
36283	veSa	veSa-nArI
36406	vEdyuta	vEdyuta-agni
36449	vEra	vEra-udDAra
36493	vESravaRa	vESravaRa-Alaya
36716	vyAla	vyAla-Kaqga
36717	vyAla	vyAla-grAha
36769	vyoman	vyoman-keSa
36774	vyoman	vyoman-maMjara
36783	vraja	vraja-kiSora
36843	Saka	Saka-aMtaka
36848	Sakawa	Sakawa-ari
36874	Sakft	Sakft-piMqa
36887	Sakti	Sakti-pARi
36898	Sakra	Sakra-Atmaja
36901	Sakra	Sakra-ja
36902	Sakra	Sakra-jit
36904	Sakra	Sakra-Danus
36908	Sakra	Sakra-Bavana
36929	SaMku	SaMku-taru
36934	SaMKa	SaMKa-kAra
36935	SaMKa	SaMKa-carI
36937	SaMKa	SaMKa-Dma
36949	SacI(ci)	SacI(ci)-pati
36968	Sata	Sata-Avarta
36982	Sata	Sata-tArakA
36992	Sata	Sata-pad
36997	Sata	Sata-maKa
37029	Sani	Sani-vAra
37090	Sam	Sam-Bu˚tanaya
37105	SamI(mi)	SamI(mi)-garBa
37106	SamI(mi)	SamI(mi)-DAnya
37114	SaMba(va)ra	SaMba(va)ra-ari
37115	SaMba(va)ra	SaMba(va)ra-asura
37116	SaMba(va)ra	SaMba(va)ra-asura˚vErin
37139	SayyA	SayyA-aDyakza
37145	Sara	Sara-awi(ti)
37148	Sara	Sara-Aropa
37150	Sara	Sara-Asana
37166	Sara	Sara-vaRa˚udBava
37177	SaraRa	SaraRa-arTin
37191	Sarad	Sarad-Gana
37219	SarIra	SarIra-yAtrA
37310	SaSa	SaSa-ada
37311	SaSa	SaSa-UrRa
37319	SaSa	SaSa-viMdu
37334	SaSin	SaSin-BUzaRa
37393	SAka	SAka-SAkawa
37416	SAkya	SAkya-muni
37421	SAKA	SAKA-nagara
37451	SAta	SAta-kuMBa
37473	SAMti	SAMti-uda
37533	SArNga	SArNga-Danvan
37546	SAla	SAla-ja
37589	SAva(ba)ra	SAva(ba)ra-BedAkza
37621	SAstra	SAstra-vipratizeDa
37672	SiKin	SiKin-kaMWa
37674	SiKin	SiKin-picCa
37698	Siti	Siti-cCada
37736	Siras	Siras-tra
37779	SilA	SilA-kusuma
37785	SilA	SilA-putra
37804	Silpa	Silpa-kAra
37852	SiSira	SiSira-aMSu
37853	SiSira	SiSira-atyaya
37862	SiSu	SiSu-vAhaka
37912	SIta	SIta-mayUKa
37942	SIrRa	SIrRa-aMGri
37969	Suka	Suka-taru
37972	Suka	Suka-puzpa
37989	Sukra	Sukra-vAra
37995	Sukla	Sukla-aMga
38092	SuBra	SuBra-aMSu
38097	SuMBa	SuMBa-GAtinI
38106	Sulva(lba)	Sulva(lba)-ari
38107	Sulva(lba)	Sulva(lba)-ja
38134	SUka	SUka-piMqi
38175	SUrpa	SUrpa-RaKA
38185	SUla	SUla-Danvan
38202	SfgAla	SfgAla-jaMbu
38209	SfMga	SfMga-awa
38226	SfMgAra	SfMgAra-viDi
38282	SEla	SEla-aDipa
38288	SEla	SEla-jA
38322	Soka	Soka-agni
38341	SoRa	SoRa-aSman
38384	SOca	SOca-AcAra
38426	SmaSAna	SmaSAna-BAj
38491	Srama	Srama-aMbu
38506	SravaRa	SravaRa-paTa
38507	SravaRa	SravaRa-pAli
38569	SrI	SrI-dayita
38572	SrI	SrI-niketana
38581	SrI	SrI-PalA
38592	SrI	SrI-vatsa˚DArin
38594	SrI	SrI-vara
38619	Sruti	Sruti-ukta
38656	SroRi	SroRi-tawa
38657	SroRi	SroRi-Palaka
38658	SroRi	SroRi-biMba
38659	SroRi	SroRi-sUtra
38705	Slezman	Slezman-GnA
38725	Svan	Svan-pac
38794	Sveta	Sveta-garut
38814	Sveta	Sveta-SuMga
39186	saMkalpa	saMkalpa-janman
39360	sat	sat-pAtra˚varza
39382	satata	satata-ga
39393	sattra	sattra-ayaRa
39428	satya	satya-vAc
39430	satya	satya-saMgara
39481	sanA	sanA-tana
39622	saptan	saptan-jihva
39629	saptan	saptan-cCada
39716	samaya	samaya-anusAreRa
39896	samudra	samudra-aru
39897	samudra	samudra-kAMtA
39904	samudra	samudra-meKalA
40108	sarja	sarja-niryAsaka
40115	sarpa	sarpa-arAti
40117	sarpa	sarpa-AvAsa
40242	saha	saha-DarmacAriRI
40256	sahasra	sahasra-aMSu
40257	sahasra	sahasra-akza
40265	sahasra	sahasra-bAhu
40338	sAgara	sAgara-nemi
40458	sAman	sAman-upacAra
40561	sAri(rI)	sAri(rI)-Palaka
40643	sAvitrI	sAvitrI-patita
40684	siMha	siMha-Dvani
40694	siMhikA	siMhikA-putra
40745	sidDa	sidDa-gaMgA
40881	suKa	suKa-Ayata
41151	sura	sura-vidviz
41153	sura	sura-sarit
41178	surA	surA-AjIva
41184	surA	surA-pARa
41203	suvarRa	suvarRa-kartf
41360	sUtikA	sUtikA-agAra
41375	sUtra	sUtra-kAra
41376	sUtra	sUtra-koRa
41380	sUtra	sUtra-Dara
41458	sUrya	sUrya-ja
41459	sUrya	sUrya-jA
41642	sopAna	sopAna-paMkti
41646	soma	soma-aha
41665	soma	soma-yajYa
41668	soma	soma-latA
41671	soma	soma-vfkza
41769	sOmya	sOmya-vAra
41852	skaMDa	skaMDa-vAha
41890	stana	stana-pa
41893	stana	stana-muKa
42123	sTAna	sTAna-Brazwa
42161	sTAvara	sTAvara-asTAvara
42179	sTira	sTira-Ayus
42215	sTUla	sTUla-kzeqa
42219	sTUla	sTUla-nAsa
42227	sTUla	sTUla-lakza
42230	sTUla	sTUla-SAwaka
42327	sparSa	sparSa-spaMda
42339	spazwa	spazwa-BAzin
42452	smara	smara-Atura
42497	smfti	smfti-paTa
42630	sva	sva-BAva˚ja
42700	svar	svar-ApagA
42741	svarga	svarga-vaDU
42759	svarRa	svarRa-reKA
42780	svasti	svasti-vAcana
42792	svAti(tI)	svAti(tI)-yoga
42840	svAhA	svAhA-pati
42852	sveda	sveda-uda
42878	haMsa	haMsa-raTa
42908	hata	hata-BAga
42911	hata	hata-SrI
42926	hanu(nU)	hanu(nU)-mat
42927	hanu(nU)	hanu(nU)-mUla
42936	haMbA(BA)	haMbA(BA)-rava
42951	haya	haya-mAra
42997	hari	hari-suta
43008	hariRa	hariRa-kalaMka
43009	hariRa	hariRa-dfS
43029	haridrA	haridrA-gaRapati
43084	havizya	havizya-aSin
43099	havya	havya-vAh
43121	hasta	hasta-DAraRa
43145	hastin	hastin-pa
43244	hiqiMba	hiqiMba-jit
43253	hita	hita-anvezin
43272	hima	hima-acala
43273	hima	hima-acala˚jA
43274	hima	hima-aMbu
43282	hima	hima-Ahva
43296	hima	hima-BAs
43321	hiraRya	hiraRya-bAha
43409	hfdaya	hfdaya-ISa
43410	hfdaya	hfdaya-ISA
43415	hfdaya	hfdaya-viD
43429	hfzwa	hfzwa-citta
43465	heman	heman-kara
43476	heman	heman-dugDa
43478	heman	heman-puzpa
43481	heman	heman-bala
43488	heman	heman-sUtra
43513	hEma	hEma-mudrA
